filename	hdu	keyword	value
fri/c4d_150216_201509_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_201602_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_201658_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_201752_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_201831_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_201911_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_201950_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_202029_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_202107_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_202150_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_202226_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_202304_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_202344_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_202424_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_202504_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_202542_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_202621_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_202700_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_202739_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_202818_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_202858_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_202940_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_203016_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_203053_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_203133_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_203213_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_203319_fri.fits.fz	0	PROCTYPE	RAW
fri/c4d_150216_203421_fri.fits.fz	0	PROCTYPE	RAW
