filename	hdu	keyword	value
Blind15A_42/c4d_150221_082810_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_42/c4d_150222_015801_ori.fits.fz	0	EXPNUM	412520
Blind15A_42/c4d_150222_015801_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_42/c4d_150222_033500_ori.fits.fz	0	EXPNUM	412570
Blind15A_42/c4d_150222_033500_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_42/c4d_150222_051331_ori.fits.fz	0	EXPNUM	412620
Blind15A_42/c4d_150222_051331_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_42/c4d_150222_065244_ori.fits.fz	0	EXPNUM	412670
Blind15A_42/c4d_150222_065244_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_42/c4d_150222_083126_ori.fits.fz	0	EXPNUM	412720
Blind15A_42/c4d_150222_083126_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_42/c4d_150224_013608_ori.fits.fz	0	EXPNUM	413601
Blind15A_42/c4d_150224_013608_ori.fits.fz	0	FILTER	r DECam SDSS c0002 6415.0 1480.0
Blind15A_42/c4d_150224_031311_ori.fits.fz	0	EXPNUM	413651
Blind15A_42/c4d_150224_031311_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_42/c4d_150224_044146_ori.fits.fz	0	EXPNUM	413696
Blind15A_42/c4d_150224_044146_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_42/c4d_150227_013108_ori.fits.fz	0	EXPNUM	415284
Blind15A_42/c4d_150227_013108_ori.fits.fz	0	FILTER	r DECam SDSS c0002 6415.0 1480.0
Blind15A_42/c4d_150227_030032_ori.fits.fz	0	EXPNUM	415330
Blind15A_42/c4d_150227_030032_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_42/c4d_150227_043911_ori.fits.fz	0	EXPNUM	415380
Blind15A_42/c4d_150227_043911_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_42/c4d_150308_060208_ori.fits.fz	0	EXPNUM	419396
Blind15A_42/c4d_150308_060208_ori.fits.fz	0	FILTER	r DECam SDSS c0002 6415.0 1480.0
Blind15A_42/c4d_150309_060216_ori.fits.fz	0	EXPNUM	419804
Blind15A_42/c4d_150309_060216_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_42/c4d_150309_064249_ori.fits.fz	0	EXPNUM	419822
Blind15A_42/c4d_150309_064249_ori.fits.fz	0	FILTER	i DECam SDSS c0003 7835.0 1470.0
Blind15A_42/c4d_150314_012330_ori.fits.fz	0	EXPNUM	421516
Blind15A_42/c4d_150314_012330_ori.fits.fz	0	FILTER	i DECam SDSS c0003 7835.0 1470.0
Blind15A_42/c4d_150314_031704_ori.fits.fz	0	EXPNUM	421565
Blind15A_42/c4d_150314_031704_ori.fits.fz	0	FILTER	r DECam SDSS c0002 6415.0 1480.0
Blind15A_42/c4d_150314_043848_ori.fits.fz	0	EXPNUM	421606
Blind15A_42/c4d_150314_043848_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
