filename	hdu	keyword	value
c4d_150217_081637_ori.fits.fz	0	OBJECT	Blind15A_27
c4d_150217_081840_ori.fits.fz	0	OBJECT	Blind15A_28
c4d_150217_082042_ori.fits.fz	0	OBJECT	Blind15A_29
c4d_150217_082239_ori.fits.fz	0	OBJECT	Blind15A_30
c4d_150217_082437_ori.fits.fz	0	OBJECT	Blind15A_31
c4d_150217_082633_ori.fits.fz	0	OBJECT	Blind15A_32
c4d_150217_082832_ori.fits.fz	0	OBJECT	Blind15A_33
c4d_150217_083026_ori.fits.fz	0	OBJECT	Blind15A_34
c4d_150217_083219_ori.fits.fz	0	OBJECT	Blind15A_35
c4d_150217_083420_ori.fits.fz	0	OBJECT	Blind15A_36
c4d_150217_083618_ori.fits.fz	0	OBJECT	Blind15A_37
c4d_150217_083819_ori.fits.fz	0	OBJECT	Blind15A_38
c4d_150217_084027_ori.fits.fz	0	OBJECT	Blind15A_39
c4d_150217_084214_ori.fits.fz	0	OBJECT	Blind15A_40
c4d_150217_084416_ori.fits.fz	0	OBJECT	Blind15A_41
c4d_150217_084607_ori.fits.fz	0	OBJECT	Blind15A_42
c4d_150217_084810_ori.fits.fz	0	OBJECT	Blind15A_43
c4d_150217_085008_ori.fits.fz	0	OBJECT	Blind15A_44
c4d_150217_085210_ori.fits.fz	0	OBJECT	Blind15A_45
c4d_150217_085410_ori.fits.fz	0	OBJECT	Blind15A_46
c4d_150217_085601_ori.fits.fz	0	OBJECT	Blind15A_47
c4d_150217_085759_ori.fits.fz	0	OBJECT	Blind15A_48
c4d_150217_090001_ori.fits.fz	0	OBJECT	Blind15A_49
c4d_150217_090159_ori.fits.fz	0	OBJECT	Blind15A_50
c4d_150217_090501_ori.fits.fz	0	OBJECT	SDSSJ1227-0000
c4d_150217_090849_ori.fits.fz	0	OBJECT	SDSSJ1227-0000
c4d_150217_091042_ori.fits.fz	0	OBJECT	SDSSJ1227-0000
c4d_150217_091239_ori.fits.fz	0	OBJECT	SDSSJ1227-0000
c4d_150217_091432_ori.fits.fz	0	OBJECT	SDSSJ1227-0000
c4d_150217_091626_ori.fits.fz	0	OBJECT	SDSSJ1227-0000
c4d_150217_091819_ori.fits.fz	0	OBJECT	SDSSJ1227-0000
c4d_150217_092013_ori.fits.fz	0	OBJECT	SDSSJ1227-0000
c4d_150217_092208_ori.fits.fz	0	OBJECT	SDSSJ1227-0000
c4d_150217_092401_ori.fits.fz	0	OBJECT	SDSSJ1227-0000
c4d_150217_092444_ori.fits.fz	0	OBJECT	SDSSJ1227-0000
c4d_150217_092524_ori.fits.fz	0	OBJECT	SDSSJ1227-0000
c4d_150217_092707_ori.fits.fz	0	OBJECT	SDSSJ1048-0000
c4d_150217_092747_ori.fits.fz	0	OBJECT	SDSSJ1048-0000
c4d_150217_093048_ori.fits.fz	0	OBJECT	SDSSJ1442-0005
c4d_150217_093128_ori.fits.fz	0	OBJECT	SDSSJ1442-0005
c4d_150217_193650_zri.fits.fz	0	OBJECT	preflats-BIAS
c4d_150217_193713_zci_v1.fits.fz	0	OBJECT	preflats-BIAS
c4d_150217_193713_zcw_v1.fits.fz	0	OBJECT	preflats-BIAS
c4d_150217_193713_zri.fits.fz	0	OBJECT	preflats-BIAS
c4d_150217_193734_zri.fits.fz	0	OBJECT	preflats-BIAS
c4d_150217_193758_zri.fits.fz	0	OBJECT	preflats-BIAS
c4d_150217_193822_zri.fits.fz	0	OBJECT	preflats-BIAS
c4d_150217_193844_zri.fits.fz	0	OBJECT	preflats-BIAS
c4d_150217_193907_zri.fits.fz	0	OBJECT	preflats-BIAS
c4d_150217_193931_zri.fits.fz	0	OBJECT	preflats-BIAS
c4d_150217_193954_zri.fits.fz	0	OBJECT	preflats-BIAS
c4d_150217_194017_zri.fits.fz	0	OBJECT	preflats-BIAS
c4d_150217_194040_zri.fits.fz	0	OBJECT	preflats-BIAS
c4d_150217_194116_fri.fits.fz	0	OBJECT	DomeFlat-Y12
c4d_150217_194154_fci_Y_v1.fits.fz	0	OBJECT	DomeFlat-Y12
c4d_150217_194154_fcw_Y_v1.fits.fz	0	OBJECT	DomeFlat-Y12
c4d_150217_194154_fri.fits.fz	0	OBJECT	DomeFlat-Y12
c4d_150217_194227_fri.fits.fz	0	OBJECT	DomeFlat-Y12
c4d_150217_194305_fri.fits.fz	0	OBJECT	DomeFlat-Y12
c4d_150217_194343_fri.fits.fz	0	OBJECT	DomeFlat-Y12
c4d_150217_194418_fri.fits.fz	0	OBJECT	DomeFlat-Y12
c4d_150217_194455_fri.fits.fz	0	OBJECT	DomeFlat-Y12
c4d_150217_194529_fri.fits.fz	0	OBJECT	DomeFlat-Y12
c4d_150217_194606_fri.fits.fz	0	OBJECT	DomeFlat-Y12
c4d_150217_194642_fri.fits.fz	0	OBJECT	DomeFlat-Y12
c4d_150217_194718_fri.fits.fz	0	OBJECT	DomeFlat-Y12
c4d_150217_194754_fci_z_v1.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150217_194754_fcw_z_v1.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150217_194754_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150217_194829_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150217_194905_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150217_194941_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150217_195017_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150217_195056_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150217_195134_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150217_195205_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150217_195244_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150217_195318_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150217_195354_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150217_195429_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150217_195507_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150217_195544_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150217_195620_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150217_195700_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150217_195733_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150217_195808_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150217_195856_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150217_195918_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150217_195954_fri.fits.fz	0	OBJECT	DomeFlat-z12
c4d_150217_200049_fci_i_v1.fits.fz	0	OBJECT	DomeFlat-i30
c4d_150217_200049_fcw_i_v1.fits.fz	0	OBJECT	DomeFlat-i30
c4d_150217_200049_fri.fits.fz	0	OBJECT	DomeFlat-i30
c4d_150217_200142_fri.fits.fz	0	OBJECT	DomeFlat-i30
c4d_150217_200239_fri.fits.fz	0	OBJECT	DomeFlat-i30
c4d_150217_200333_fri.fits.fz	0	OBJECT	DomeFlat-i30
c4d_150217_200425_fri.fits.fz	0	OBJECT	DomeFlat-i30
c4d_150217_200519_fri.fits.fz	0	OBJECT	DomeFlat-i30
c4d_150217_200613_fri.fits.fz	0	OBJECT	DomeFlat-i30
c4d_150217_200708_fri.fits.fz	0	OBJECT	DomeFlat-i30
c4d_150217_200803_fri.fits.fz	0	OBJECT	DomeFlat-i30
c4d_150217_200856_fri.fits.fz	0	OBJECT	DomeFlat-i30
c4d_150217_200956_fri.fits.fz	0	OBJECT	DomeFlat-i30
c4d_150217_201029_fci_VR_v1.fits.fz	0	OBJECT	DomeFlat-VR15
c4d_150217_201029_fcw_VR_v1.fits.fz	0	OBJECT	DomeFlat-VR15
c4d_150217_201029_fri.fits.fz	0	OBJECT	DomeFlat-VR15
c4d_150217_201115_fri.fits.fz	0	OBJECT	DomeFlat-VR15
c4d_150217_201150_fri.fits.fz	0	OBJECT	DomeFlat-VR15
c4d_150217_201230_fri.fits.fz	0	OBJECT	DomeFlat-VR15
c4d_150217_201308_fri.fits.fz	0	OBJECT	DomeFlat-VR15
c4d_150217_201347_fri.fits.fz	0	OBJECT	DomeFlat-VR15
c4d_150217_201426_fri.fits.fz	0	OBJECT	DomeFlat-VR15
c4d_150217_201506_fri.fits.fz	0	OBJECT	DomeFlat-VR15
c4d_150217_201551_fri.fits.fz	0	OBJECT	DomeFlat-VR15
c4d_150217_201625_fri.fits.fz	0	OBJECT	DomeFlat-VR15
c4d_150217_201703_fri.fits.fz	0	OBJECT	DomeFlat-VR15
c4d_150217_201742_fci_r_v1.fits.fz	0	OBJECT	DomeFlat-r15
c4d_150217_201742_fcw_r_v1.fits.fz	0	OBJECT	DomeFlat-r15
c4d_150217_201742_fri.fits.fz	0	OBJECT	DomeFlat-r15
c4d_150217_201819_fri.fits.fz	0	OBJECT	DomeFlat-r15
c4d_150217_201902_fri.fits.fz	0	OBJECT	DomeFlat-r15
c4d_150217_201938_fri.fits.fz	0	OBJECT	DomeFlat-r15
c4d_150217_202016_fri.fits.fz	0	OBJECT	DomeFlat-r15
c4d_150217_202057_fri.fits.fz	0	OBJECT	DomeFlat-r15
c4d_150217_202134_fri.fits.fz	0	OBJECT	DomeFlat-r15
c4d_150217_202216_fri.fits.fz	0	OBJECT	DomeFlat-r15
c4d_150217_202258_fri.fits.fz	0	OBJECT	DomeFlat-r15
c4d_150217_202334_fri.fits.fz	0	OBJECT	DomeFlat-r15
c4d_150217_202412_fri.fits.fz	0	OBJECT	DomeFlat-r15
c4d_150217_202517_fci_g_v1.fits.fz	0	OBJECT	DomeFlat-g40
c4d_150217_202517_fcw_g_v1.fits.fz	0	OBJECT	DomeFlat-g40
c4d_150217_202517_fri.fits.fz	0	OBJECT	DomeFlat-g40
c4d_150217_202625_fri.fits.fz	0	OBJECT	DomeFlat-g40
c4d_150217_202723_fri.fits.fz	0	OBJECT	DomeFlat-g40
c4d_150217_202829_fri.fits.fz	0	OBJECT	DomeFlat-g40
c4d_150217_202931_fri.fits.fz	0	OBJECT	DomeFlat-g40
c4d_150217_203037_fri.fits.fz	0	OBJECT	DomeFlat-g40
c4d_150217_203141_fri.fits.fz	0	OBJECT	DomeFlat-g40
c4d_150217_203248_fri.fits.fz	0	OBJECT	DomeFlat-g40
c4d_150217_203348_fri.fits.fz	0	OBJECT	DomeFlat-g40
c4d_150217_203454_fri.fits.fz	0	OBJECT	DomeFlat-g40
c4d_150217_203556_fri.fits.fz	0	OBJECT	DomeFlat-g40
c4d_150217_203700_fci_u_v1.fits.fz	0	OBJECT	DomeFlat-u40
c4d_150217_203700_fcw_u_v1.fits.fz	0	OBJECT	DomeFlat-u40
c4d_150217_203700_fri.fits.fz	0	OBJECT	DomeFlat-u40
c4d_150217_203805_fri.fits.fz	0	OBJECT	DomeFlat-u40
c4d_150217_203907_fri.fits.fz	0	OBJECT	DomeFlat-u40
c4d_150217_204014_fri.fits.fz	0	OBJECT	DomeFlat-u40
c4d_150217_204118_fri.fits.fz	0	OBJECT	DomeFlat-u40
c4d_150217_204222_fri.fits.fz	0	OBJECT	DomeFlat-u40
c4d_150217_204324_fri.fits.fz	0	OBJECT	DomeFlat-u40
c4d_150217_204430_fri.fits.fz	0	OBJECT	DomeFlat-u40
c4d_150217_204535_fri.fits.fz	0	OBJECT	DomeFlat-u40
c4d_150217_204639_fri.fits.fz	0	OBJECT	DomeFlat-u40
c4d_150217_204744_fri.fits.fz	0	OBJECT	DomeFlat-u40
c4d_150217_204805_zri.fits.fz	0	OBJECT	postflats-BIAS
c4d_150217_204828_zri.fits.fz	0	OBJECT	postflats-BIAS
c4d_150217_204853_zri.fits.fz	0	OBJECT	postflats-BIAS
c4d_150217_204914_zri.fits.fz	0	OBJECT	postflats-BIAS
c4d_150217_204937_zri.fits.fz	0	OBJECT	postflats-BIAS
c4d_150217_205003_zri.fits.fz	0	OBJECT	postflats-BIAS
c4d_150217_205023_zri.fits.fz	0	OBJECT	postflats-BIAS
c4d_150217_205049_zri.fits.fz	0	OBJECT	postflats-BIAS
c4d_150217_205110_zri.fits.fz	0	OBJECT	postflats-BIAS
c4d_150217_205133_zri.fits.fz	0	OBJECT	postflats-BIAS
c4d_150217_205200_zri.fits.fz	0	OBJECT	postflats-BIAS
c4d_150218_001204_zri.fits.fz	0	OBJECT	
c4d_150218_001228_zri.fits.fz	0	OBJECT	
c4d_150218_001350_ori.fits.fz	0	OBJECT	POINTING
c4d_150218_001820_ori.fits.fz	0	OBJECT	Blind15A_51
c4d_150218_001904_ori.fits.fz	0	OBJECT	Blind15A_51
c4d_150218_002038_ori.fits.fz	0	OBJECT	Blind15A_52
c4d_150218_002120_ori.fits.fz	0	OBJECT	Blind15A_52
c4d_150218_002500_ori.fits.fz	0	OBJECT	Blind15A_53
c4d_150218_002541_ori.fits.fz	0	OBJECT	Blind15A_53
c4d_150218_002732_ori.fits.fz	0	OBJECT	Blind15A_53
c4d_150218_002927_ori.fits.fz	0	OBJECT	Blind15A_53
c4d_150218_003121_ori.fits.fz	0	OBJECT	Blind15A_53
c4d_150218_003315_ori.fits.fz	0	OBJECT	Blind15A_53
c4d_150218_003509_ori.fits.fz	0	OBJECT	Blind15A_53
c4d_150218_003705_ori.fits.fz	0	OBJECT	Blind15A_53
c4d_150218_003859_ori.fits.fz	0	OBJECT	Blind15A_53
c4d_150218_004054_ori.fits.fz	0	OBJECT	Blind15A_53
c4d_150218_005015_ori.fits.fz	0	OBJECT	Blind15A_01
c4d_150218_005210_ori.fits.fz	0	OBJECT	Blind15A_01
c4d_150218_005402_ori.fits.fz	0	OBJECT	Blind15A_01
c4d_150218_005557_ori.fits.fz	0	OBJECT	Blind15A_02
c4d_150218_005750_ori.fits.fz	0	OBJECT	Blind15A_03
c4d_150218_005946_ori.fits.fz	0	OBJECT	Blind15A_04
c4d_150218_010149_ori.fits.fz	0	OBJECT	Blind15A_05
c4d_150218_010352_ori.fits.fz	0	OBJECT	Blind15A_06
c4d_150218_010543_ori.fits.fz	0	OBJECT	Blind15A_07
c4d_150218_010736_ori.fits.fz	0	OBJECT	Blind15A_08
c4d_150218_010931_ori.fits.fz	0	OBJECT	Blind15A_09
c4d_150218_011129_ori.fits.fz	0	OBJECT	Blind15A_10
c4d_150218_011327_ori.fits.fz	0	OBJECT	Blind15A_11
c4d_150218_011520_ori.fits.fz	0	OBJECT	Blind15A_12
c4d_150218_011718_ori.fits.fz	0	OBJECT	Blind15A_13
c4d_150218_011908_ori.fits.fz	0	OBJECT	Blind15A_14
c4d_150218_012105_ori.fits.fz	0	OBJECT	Blind15A_15
c4d_150218_012302_ori.fits.fz	0	OBJECT	Blind15A_16
c4d_150218_012458_ori.fits.fz	0	OBJECT	Blind15A_17
c4d_150218_012655_ori.fits.fz	0	OBJECT	Blind15A_18
c4d_150218_012849_ori.fits.fz	0	OBJECT	Blind15A_19
c4d_150218_013047_ori.fits.fz	0	OBJECT	Blind15A_20
c4d_150218_013247_ori.fits.fz	0	OBJECT	Blind15A_21
c4d_150218_013443_ori.fits.fz	0	OBJECT	Blind15A_22
c4d_150218_013638_ori.fits.fz	0	OBJECT	Blind15A_23
c4d_150218_013838_ori.fits.fz	0	OBJECT	Blind15A_24
c4d_150218_014035_ori.fits.fz	0	OBJECT	Blind15A_25
c4d_150218_014235_ori.fits.fz	0	OBJECT	Blind15A_26
c4d_150218_014425_ori.fits.fz	0	OBJECT	Blind15A_27
c4d_150218_014622_ori.fits.fz	0	OBJECT	Blind15A_28
c4d_150218_014818_ori.fits.fz	0	OBJECT	Blind15A_29
c4d_150218_015012_ori.fits.fz	0	OBJECT	Blind15A_30
c4d_150218_015209_ori.fits.fz	0	OBJECT	Blind15A_31
c4d_150218_015413_ori.fits.fz	0	OBJECT	Blind15A_32
c4d_150218_015608_ori.fits.fz	0	OBJECT	Blind15A_33
c4d_150218_015806_ori.fits.fz	0	OBJECT	Blind15A_34
c4d_150218_020000_ori.fits.fz	0	OBJECT	Blind15A_35
c4d_150218_020201_ori.fits.fz	0	OBJECT	Blind15A_36
c4d_150218_020350_ori.fits.fz	0	OBJECT	Blind15A_37
c4d_150218_020548_ori.fits.fz	0	OBJECT	Blind15A_38
c4d_150218_020741_ori.fits.fz	0	OBJECT	Blind15A_39
c4d_150218_020938_ori.fits.fz	0	OBJECT	Blind15A_40
c4d_150218_021139_ori.fits.fz	0	OBJECT	Blind15A_41
c4d_150218_021331_ori.fits.fz	0	OBJECT	Blind15A_42
c4d_150218_021526_ori.fits.fz	0	OBJECT	Blind15A_43
c4d_150218_021722_ori.fits.fz	0	OBJECT	Blind15A_44
c4d_150218_021917_ori.fits.fz	0	OBJECT	Blind15A_45
c4d_150218_022120_ori.fits.fz	0	OBJECT	Blind15A_46
c4d_150218_022313_ori.fits.fz	0	OBJECT	Blind15A_47
c4d_150218_022510_ori.fits.fz	0	OBJECT	Blind15A_48
c4d_150218_022708_ori.fits.fz	0	OBJECT	Blind15A_49
c4d_150218_022903_ori.fits.fz	0	OBJECT	Blind15A_50
c4d_150218_023148_ori.fits.fz	0	OBJECT	Blind15A_01
c4d_150218_023340_ori.fits.fz	0	OBJECT	Blind15A_02
c4d_150218_023534_ori.fits.fz	0	OBJECT	Blind15A_03
c4d_150218_023726_ori.fits.fz	0	OBJECT	Blind15A_04
c4d_150218_023921_ori.fits.fz	0	OBJECT	Blind15A_05
c4d_150218_024124_ori.fits.fz	0	OBJECT	Blind15A_06
c4d_150218_024315_ori.fits.fz	0	OBJECT	Blind15A_07
c4d_150218_024513_ori.fits.fz	0	OBJECT	Blind15A_08
c4d_150218_024706_ori.fits.fz	0	OBJECT	Blind15A_09
c4d_150218_024902_ori.fits.fz	0	OBJECT	Blind15A_10
c4d_150218_025100_ori.fits.fz	0	OBJECT	Blind15A_11
c4d_150218_025256_ori.fits.fz	0	OBJECT	Blind15A_12
c4d_150218_025449_ori.fits.fz	0	OBJECT	Blind15A_13
c4d_150218_025645_ori.fits.fz	0	OBJECT	Blind15A_14
c4d_150218_025841_ori.fits.fz	0	OBJECT	Blind15A_15
c4d_150218_030039_ori.fits.fz	0	OBJECT	Blind15A_16
c4d_150218_030234_ori.fits.fz	0	OBJECT	Blind15A_17
c4d_150218_030427_ori.fits.fz	0	OBJECT	Blind15A_18
c4d_150218_030621_ori.fits.fz	0	OBJECT	Blind15A_19
c4d_150218_030818_ori.fits.fz	0	OBJECT	Blind15A_20
c4d_150218_031018_ori.fits.fz	0	OBJECT	Blind15A_21
c4d_150218_031209_ori.fits.fz	0	OBJECT	Blind15A_22
c4d_150218_031404_ori.fits.fz	0	OBJECT	Blind15A_23
c4d_150218_031600_ori.fits.fz	0	OBJECT	Blind15A_24
c4d_150218_031754_ori.fits.fz	0	OBJECT	Blind15A_25
c4d_150218_031954_ori.fits.fz	0	OBJECT	Blind15A_26
c4d_150218_032145_ori.fits.fz	0	OBJECT	Blind15A_27
c4d_150218_032341_ori.fits.fz	0	OBJECT	Blind15A_28
c4d_150218_032536_ori.fits.fz	0	OBJECT	Blind15A_29
c4d_150218_032733_ori.fits.fz	0	OBJECT	Blind15A_30
c4d_150218_032934_ori.fits.fz	0	OBJECT	Blind15A_31
c4d_150218_033124_ori.fits.fz	0	OBJECT	Blind15A_32
c4d_150218_033324_ori.fits.fz	0	OBJECT	Blind15A_33
c4d_150218_033516_ori.fits.fz	0	OBJECT	Blind15A_34
c4d_150218_033711_ori.fits.fz	0	OBJECT	Blind15A_35
c4d_150218_033905_ori.fits.fz	0	OBJECT	Blind15A_36
c4d_150218_034102_ori.fits.fz	0	OBJECT	Blind15A_37
c4d_150218_034301_ori.fits.fz	0	OBJECT	Blind15A_38
c4d_150218_034452_ori.fits.fz	0	OBJECT	Blind15A_39
c4d_150218_034648_ori.fits.fz	0	OBJECT	Blind15A_40
c4d_150218_034845_ori.fits.fz	0	OBJECT	Blind15A_41
c4d_150218_035040_ori.fits.fz	0	OBJECT	Blind15A_42
c4d_150218_035235_ori.fits.fz	0	OBJECT	Blind15A_43
c4d_150218_035432_ori.fits.fz	0	OBJECT	Blind15A_44
c4d_150218_035625_ori.fits.fz	0	OBJECT	Blind15A_45
c4d_150218_035824_ori.fits.fz	0	OBJECT	Blind15A_46
c4d_150218_040016_ori.fits.fz	0	OBJECT	Blind15A_47
c4d_150218_040214_ori.fits.fz	0	OBJECT	Blind15A_48
c4d_150218_040407_ori.fits.fz	0	OBJECT	Blind15A_49
c4d_150218_040601_ori.fits.fz	0	OBJECT	Blind15A_50
c4d_150218_040849_ori.fits.fz	0	OBJECT	Blind15A_01
c4d_150218_041048_ori.fits.fz	0	OBJECT	Blind15A_02
c4d_150218_041254_ori.fits.fz	0	OBJECT	Blind15A_03
c4d_150218_041446_ori.fits.fz	0	OBJECT	Blind15A_04
c4d_150218_041650_ori.fits.fz	0	OBJECT	Blind15A_05
c4d_150218_041851_ori.fits.fz	0	OBJECT	Blind15A_06
c4d_150218_042041_ori.fits.fz	0	OBJECT	Blind15A_07
c4d_150218_042237_ori.fits.fz	0	OBJECT	Blind15A_08
c4d_150218_042432_ori.fits.fz	0	OBJECT	Blind15A_09
c4d_150218_042630_ori.fits.fz	0	OBJECT	Blind15A_10
c4d_150218_042829_ori.fits.fz	0	OBJECT	Blind15A_11
c4d_150218_043021_ori.fits.fz	0	OBJECT	Blind15A_12
c4d_150218_043213_ori.fits.fz	0	OBJECT	Blind15A_13
c4d_150218_043407_ori.fits.fz	0	OBJECT	Blind15A_14
c4d_150218_043609_ori.fits.fz	0	OBJECT	Blind15A_15
c4d_150218_043812_ori.fits.fz	0	OBJECT	Blind15A_16
c4d_150218_044001_ori.fits.fz	0	OBJECT	Blind15A_17
c4d_150218_044153_ori.fits.fz	0	OBJECT	Blind15A_18
c4d_150218_044350_ori.fits.fz	0	OBJECT	Blind15A_19
c4d_150218_044549_ori.fits.fz	0	OBJECT	Blind15A_20
c4d_150218_044748_ori.fits.fz	0	OBJECT	Blind15A_21
c4d_150218_044941_ori.fits.fz	0	OBJECT	Blind15A_22
c4d_150218_045136_ori.fits.fz	0	OBJECT	Blind15A_23
c4d_150218_045331_ori.fits.fz	0	OBJECT	Blind15A_24
c4d_150218_045527_ori.fits.fz	0	OBJECT	Blind15A_25
c4d_150218_045727_ori.fits.fz	0	OBJECT	Blind15A_26
c4d_150218_045931_ori.fits.fz	0	OBJECT	Blind15A_27
c4d_150218_050128_ori.fits.fz	0	OBJECT	Blind15A_28
c4d_150218_050321_ori.fits.fz	0	OBJECT	Blind15A_29
c4d_150218_050517_ori.fits.fz	0	OBJECT	Blind15A_30
c4d_150218_050721_ori.fits.fz	0	OBJECT	Blind15A_31
c4d_150218_050917_ori.fits.fz	0	OBJECT	Blind15A_32
c4d_150218_051117_ori.fits.fz	0	OBJECT	Blind15A_33
c4d_150218_051319_ori.fits.fz	0	OBJECT	Blind15A_34
c4d_150218_051520_ori.fits.fz	0	OBJECT	Blind15A_35
c4d_150218_051722_ori.fits.fz	0	OBJECT	Blind15A_36
c4d_150218_051912_ori.fits.fz	0	OBJECT	Blind15A_37
c4d_150218_052107_ori.fits.fz	0	OBJECT	Blind15A_38
c4d_150218_052301_ori.fits.fz	0	OBJECT	Blind15A_39
c4d_150218_052457_ori.fits.fz	0	OBJECT	Blind15A_40
c4d_150218_052659_ori.fits.fz	0	OBJECT	Blind15A_41
c4d_150218_052850_ori.fits.fz	0	OBJECT	Blind15A_42
c4d_150218_053050_ori.fits.fz	0	OBJECT	Blind15A_43
c4d_150218_053248_ori.fits.fz	0	OBJECT	Blind15A_44
c4d_150218_053450_ori.fits.fz	0	OBJECT	Blind15A_45
c4d_150218_053649_ori.fits.fz	0	OBJECT	Blind15A_46
c4d_150218_053840_ori.fits.fz	0	OBJECT	Blind15A_47
c4d_150218_054039_ori.fits.fz	0	OBJECT	Blind15A_48
c4d_150218_054240_ori.fits.fz	0	OBJECT	Blind15A_49
c4d_150218_054437_ori.fits.fz	0	OBJECT	Blind15A_50
c4d_150218_054719_ori.fits.fz	0	OBJECT	Blind15A_01
c4d_150218_054914_ori.fits.fz	0	OBJECT	Blind15A_02
c4d_150218_055106_ori.fits.fz	0	OBJECT	Blind15A_03
c4d_150218_055304_ori.fits.fz	0	OBJECT	Blind15A_04
c4d_150218_055459_ori.fits.fz	0	OBJECT	Blind15A_05
c4d_150218_055658_ori.fits.fz	0	OBJECT	Blind15A_06
c4d_150218_055859_ori.fits.fz	0	OBJECT	Blind15A_07
c4d_150218_060100_ori.fits.fz	0	OBJECT	Blind15A_08
c4d_150218_060259_ori.fits.fz	0	OBJECT	Blind15A_09
c4d_150218_060459_ori.fits.fz	0	OBJECT	Blind15A_10
c4d_150218_060658_ori.fits.fz	0	OBJECT	Blind15A_11
c4d_150218_060858_ori.fits.fz	0	OBJECT	Blind15A_12
c4d_150218_061058_ori.fits.fz	0	OBJECT	Blind15A_13
c4d_150218_061303_ori.fits.fz	0	OBJECT	Blind15A_14
c4d_150218_061458_ori.fits.fz	0	OBJECT	Blind15A_14
c4d_150218_061653_ori.fits.fz	0	OBJECT	Blind15A_15
c4d_150218_061852_ori.fits.fz	0	OBJECT	Blind15A_16
c4d_150218_062050_ori.fits.fz	0	OBJECT	Blind15A_17
c4d_150218_062248_ori.fits.fz	0	OBJECT	Blind15A_18
c4d_150218_062449_ori.fits.fz	0	OBJECT	Blind15A_19
c4d_150218_062649_ori.fits.fz	0	OBJECT	Blind15A_20
c4d_150218_062847_ori.fits.fz	0	OBJECT	Blind15A_21
c4d_150218_063046_ori.fits.fz	0	OBJECT	Blind15A_22
c4d_150218_063240_ori.fits.fz	0	OBJECT	Blind15A_23
c4d_150218_063439_ori.fits.fz	0	OBJECT	Blind15A_24
c4d_150218_063638_ori.fits.fz	0	OBJECT	Blind15A_25
c4d_150218_063836_ori.fits.fz	0	OBJECT	Blind15A_26
c4d_150218_064031_ori.fits.fz	0	OBJECT	Blind15A_27
c4d_150218_064228_ori.fits.fz	0	OBJECT	Blind15A_28
c4d_150218_064431_ori.fits.fz	0	OBJECT	Blind15A_29
c4d_150218_064627_ori.fits.fz	0	OBJECT	Blind15A_30
c4d_150218_064824_ori.fits.fz	0	OBJECT	Blind15A_31
c4d_150218_065020_ori.fits.fz	0	OBJECT	Blind15A_32
c4d_150218_065220_ori.fits.fz	0	OBJECT	Blind15A_33
c4d_150218_065419_ori.fits.fz	0	OBJECT	Blind15A_34
c4d_150218_065619_ori.fits.fz	0	OBJECT	Blind15A_35
c4d_150218_065816_ori.fits.fz	0	OBJECT	Blind15A_36
c4d_150218_070013_ori.fits.fz	0	OBJECT	Blind15A_37
c4d_150218_070208_ori.fits.fz	0	OBJECT	Blind15A_38
c4d_150218_070409_ori.fits.fz	0	OBJECT	Blind15A_39
c4d_150218_070619_ori.fits.fz	0	OBJECT	Blind15A_40
c4d_150218_070807_ori.fits.fz	0	OBJECT	Blind15A_41
c4d_150218_071007_ori.fits.fz	0	OBJECT	Blind15A_42
c4d_150218_071206_ori.fits.fz	0	OBJECT	Blind15A_43
c4d_150218_071403_ori.fits.fz	0	OBJECT	Blind15A_44
c4d_150218_071600_ori.fits.fz	0	OBJECT	Blind15A_45
c4d_150218_071759_ori.fits.fz	0	OBJECT	Blind15A_46
c4d_150218_071959_ori.fits.fz	0	OBJECT	Blind15A_47
c4d_150218_072200_ori.fits.fz	0	OBJECT	Blind15A_48
c4d_150218_072359_ori.fits.fz	0	OBJECT	Blind15A_49
c4d_150218_072559_ori.fits.fz	0	OBJECT	Blind15A_50
c4d_150218_072840_ori.fits.fz	0	OBJECT	Blind15A_01
c4d_150218_073040_ori.fits.fz	0	OBJECT	Blind15A_02
c4d_150218_073239_ori.fits.fz	0	OBJECT	Blind15A_03
